close,high,low,open,volume,baseVolume,conversionType,conversionSymbol,datetime
9379.98,9395.0,9361.37,9371.28,1069.32,10027449.14,force_direct,,2020-06-18 22:00:00
9386.32,9416.65,9367.65,9379.98,1178.04,11069363.24,force_direct,,2020-06-18 23:00:00
9371.79,9388.71,9325.16,9386.32,2276.92,21314891.87,force_direct,,2020-06-19 00:00:00
9323.45,9382.54,9317.81,9371.79,1631.47,15254992.09,force_direct,,2020-06-19 01:00:00
9274.99,9341.98,9215.79,9323.45,3230.47,30012886.34,force_direct,,2020-06-19 02:00:00
9274.26,9311.0,9239.45,9274.99,2577.86,23915258.67,force_direct,,2020-06-19 03:00:00
9305.21,9330.57,9257.3,9274.26,1890.12,17582152.39,force_direct,,2020-06-19 04:00:00
9326.85,9327.95,9300.54,9305.21,1199.92,11172884.94,force_direct,,2020-06-19 05:00:00
9310.43,9335.02,9309.34,9326.85,1083.42,10099597.49,force_direct,,2020-06-19 06:00:00
9299.52,9311.28,9258.18,9310.43,2285.65,21224282.8,force_direct,,2020-06-19 07:00:00
9314.79,9324.21,9274.2,9299.52,1691.05,15728066.66,force_direct,,2020-06-19 08:00:00
9363.57,9438.3,9314.79,9314.79,4133.19,38754095.45,force_direct,,2020-06-19 09:00:00
9391.73,9394.99,9355.77,9363.57,1456.44,13654378.89,force_direct,,2020-06-19 10:00:00
9385.84,9403.0,9369.58,9391.73,1767.54,16589734.39,force_direct,,2020-06-19 11:00:00
9384.0,9423.0,9369.27,9385.84,2539.83,23876529.65,force_direct,,2020-06-19 12:00:00
9389.99,9405.28,9365.0,9384.0,1492.89,14013398.1,force_direct,,2020-06-19 13:00:00
9364.0,9398.47,9356.37,9389.99,1477.85,13864536.87,force_direct,,2020-06-19 14:00:00
9383.32,9383.57,9346.27,9364.0,1297.4,12153559.63,force_direct,,2020-06-19 15:00:00
9340.45,9386.83,9313.01,9383.32,2150.7,20092106.12,force_direct,,2020-06-19 16:00:00
9313.19,9350.0,9288.26,9340.45,2150.27,20043051.89,force_direct,,2020-06-19 17:00:00
9325.0,9342.64,9267.81,9313.19,2227.05,20720909.03,force_direct,,2020-06-19 18:00:00
9307.37,9345.0,9305.02,9325.0,1169.8,10908031.98,force_direct,,2020-06-19 19:00:00
9324.27,9324.32,9260.0,9307.37,2073.25,19265552.38,force_direct,,2020-06-19 20:00:00
9331.5,9344.62,9290.0,9324.27,868.52,8089976.58,force_direct,,2020-06-19 21:00:00
9300.0,9354.4,9287.36,9331.5,1185.06,11050679.34,force_direct,,2020-06-19 22:00:00
9310.23,9319.36,9275.0,9300.0,1474.33,13705411.63,force_direct,,2020-06-19 23:00:00
9302.24,9338.84,9292.29,9310.23,1182.76,11019827.9,force_direct,,2020-06-20 00:00:00
9315.22,9329.0,9286.97,9302.24,927.21,8637313.27,force_direct,,2020-06-20 01:00:00
9321.77,9326.15,9307.28,9315.22,746.74,6957566.94,force_direct,,2020-06-20 02:00:00
9330.65,9350.0,9321.77,9321.77,897.85,8381696.1,force_direct,,2020-06-20 03:00:00
9320.47,9333.42,9293.4,9330.65,980.19,9130797.77,force_direct,,2020-06-20 04:00:00
9313.03,9331.01,9307.29,9320.47,598.6,5577459.95,force_direct,,2020-06-20 05:00:00
9322.93,9332.42,9305.86,9313.03,833.7,7769483.92,force_direct,,2020-06-20 06:00:00
9302.88,9327.91,9295.0,9322.93,1157.25,10775754.13,force_direct,,2020-06-20 07:00:00
9287.24,9314.32,9283.0,9302.88,1817.6,16896925.09,force_direct,,2020-06-20 08:00:00
9289.83,9305.25,9275.0,9287.24,1405.41,13055492.46,force_direct,,2020-06-20 09:00:00
9291.85,9298.84,9279.89,9289.83,835.76,7765906.68,force_direct,,2020-06-20 10:00:00
9325.87,9380.0,9170.95,9291.85,5114.67,47440804.81,force_direct,,2020-06-20 11:00:00
9305.0,9335.07,9300.0,9325.87,1047.36,9756825.76,force_direct,,2020-06-20 12:00:00
9288.55,9315.98,9281.43,9305.0,890.22,8273945.69,force_direct,,2020-06-20 13:00:00
9284.12,9299.86,9273.91,9288.55,990.66,9201822.55,force_direct,,2020-06-20 14:00:00
9259.78,9287.08,9232.33,9284.12,1804.65,16714967.33,force_direct,,2020-06-20 15:00:00
9266.64,9284.72,9241.0,9259.78,1085.6,10064925.0,force_direct,,2020-06-20 16:00:00
9272.39,9287.24,9265.08,9266.64,1096.72,10170544.57,force_direct,,2020-06-20 17:00:00
9312.51,9314.0,9272.0,9272.39,1117.89,10381942.79,force_direct,,2020-06-20 18:00:00
9286.54,9319.45,9285.28,9312.51,1145.51,10654124.41,force_direct,,2020-06-20 19:00:00
9318.78,9329.75,9286.46,9286.54,1059.63,9868371.01,force_direct,,2020-06-20 20:00:00
9333.78,9350.0,9317.25,9318.78,1070.44,9993538.58,force_direct,,2020-06-20 21:00:00
9375.0,9395.0,9333.03,9333.78,1774.46,16628836.76,force_direct,,2020-06-20 22:00:00
9358.95,9380.0,9341.43,9375.0,748.14,7001319.25,force_direct,,2020-06-20 23:00:00
9358.31,9380.79,9344.13,9358.95,950.31,8896965.46,force_direct,,2020-06-21 00:00:00
9374.69,9378.9,9355.8,9358.31,891.77,8354508.96,force_direct,,2020-06-21 01:00:00
9370.0,9400.0,9361.57,9374.69,1494.94,14029683.94,force_direct,,2020-06-21 02:00:00
9371.78,9378.67,9360.37,9370.0,558.97,5236387.65,force_direct,,2020-06-21 03:00:00
9370.92,9380.0,9367.72,9371.78,632.13,5925722.38,force_direct,,2020-06-21 04:00:00
9388.02,9395.61,9370.6,9370.92,829.11,7779004.24,force_direct,,2020-06-21 05:00:00
9370.87,9422.0,9369.23,9388.02,1601.63,15043138.38,force_direct,,2020-06-21 06:00:00
9368.98,9382.99,9356.05,9370.87,1223.42,11465571.55,force_direct,,2020-06-21 07:00:00
9362.81,9375.0,9357.35,9368.98,750.92,7033315.6,force_direct,,2020-06-21 08:00:00
9363.44,9385.26,9362.0,9362.81,817.61,7663295.81,force_direct,,2020-06-21 09:00:00
9357.91,9365.39,9331.0,9363.44,1366.46,12777539.8,force_direct,,2020-06-21 10:00:00
9358.5,9363.63,9339.53,9357.91,769.69,7197734.78,force_direct,,2020-06-21 11:00:00
9347.06,9363.51,9341.92,9358.5,726.5,6793414.43,force_direct,,2020-06-21 12:00:00
9349.0,9354.38,9321.71,9347.06,1105.99,10331795.42,force_direct,,2020-06-21 13:00:00
9352.0,9359.5,9335.94,9349.0,873.07,8161284.29,force_direct,,2020-06-21 14:00:00
9373.33,9393.0,9347.21,9352.0,1279.02,11981007.47,force_direct,,2020-06-21 15:00:00
9366.36,9379.58,9342.15,9373.33,1066.49,9984727.19,force_direct,,2020-06-21 16:00:00
9347.0,9367.47,9343.32,9366.36,862.53,8067443.49,force_direct,,2020-06-21 17:00:00
9315.22,9350.04,9307.0,9347.0,1598.36,14906658.34,force_direct,,2020-06-21 18:00:00
9351.13,9356.32,9302.0,9315.22,1028.47,9601725.88,force_direct,,2020-06-21 19:00:00
9324.08,9354.29,9306.14,9351.13,1050.9,9808151.7,force_direct,,2020-06-21 20:00:00
9333.69,9341.85,9321.07,9324.08,573.32,5349827.48,force_direct,,2020-06-21 21:00:00
9313.14,9333.7,9285.73,9333.69,1449.7,13495444.74,force_direct,,2020-06-21 22:00:00
9294.69,9316.8,9281.54,9313.14,815.6,7583591.66,force_direct,,2020-06-21 23:00:00
9322.95,9336.05,9277.09,9294.69,1049.1,9768670.87,force_direct,,2020-06-22 00:00:00
9389.63,9394.41,9322.07,9322.95,1925.5,18015142.64,force_direct,,2020-06-22 01:00:00
9386.63,9399.99,9365.02,9389.63,1331.56,12491728.3,force_direct,,2020-06-22 02:00:00
9385.69,9393.74,9370.58,9386.63,1136.52,10661956.68,force_direct,,2020-06-22 03:00:00
9411.08,9425.66,9376.14,9385.69,2359.36,22181173.27,force_direct,,2020-06-22 04:00:00
9414.71,9450.0,9407.03,9411.08,2653.21,25025217.48,force_direct,,2020-06-22 05:00:00
9416.02,9433.92,9402.54,9414.71,1410.8,13286918.39,force_direct,,2020-06-22 06:00:00
9419.0,9442.0,9406.01,9416.02,1493.87,14081006.55,force_direct,,2020-06-22 07:00:00
9432.2,9434.06,9399.8,9419.0,1825.91,17194787.22,force_direct,,2020-06-22 08:00:00
9417.48,9435.99,9410.62,9432.2,1345.44,12676974.33,force_direct,,2020-06-22 09:00:00
9434.87,9438.67,9412.24,9417.48,1569.29,14796189.3,force_direct,,2020-06-22 10:00:00
9459.4,9473.03,9421.07,9434.87,2588.48,24452457.31,force_direct,,2020-06-22 11:00:00
9493.5,9500.0,9442.51,9459.4,3732.12,35354776.43,force_direct,,2020-06-22 12:00:00
9468.45,9509.73,9451.64,9493.5,2476.02,23466426.75,force_direct,,2020-06-22 13:00:00
9460.01,9480.0,9454.77,9468.45,1993.67,18875680.86,force_direct,,2020-06-22 14:00:00
9492.26,9497.0,9459.03,9460.01,2080.1,19712584.43,force_direct,,2020-06-22 15:00:00
9586.17,9629.34,9474.13,9492.26,7127.11,68125424.62,force_direct,,2020-06-22 16:00:00
9587.21,9613.09,9551.0,9586.17,3321.6,31815953.69,force_direct,,2020-06-22 17:00:00
9581.62,9595.54,9570.76,9587.21,1557.0,14919585.83,force_direct,,2020-06-22 18:00:00
9563.47,9592.82,9541.05,9581.62,1840.91,17609958.8,force_direct,,2020-06-22 19:00:00
9639.14,9667.11,9563.47,9563.47,3295.35,31693498.47,force_direct,,2020-06-22 20:00:00
9689.21,9780.0,9639.14,9639.14,6121.45,59393233.04,force_direct,,2020-06-22 21:00:00
9678.85,9689.47,9631.44,9689.21,2333.1,22542145.98,force_direct,,2020-06-22 22:00:00
9685.69,9697.47,9660.84,9678.85,1328.03,12854307.83,force_direct,,2020-06-22 23:00:00
9660.23,9720.0,9658.97,9685.69,2036.7,19740286.11,force_direct,,2020-06-23 00:00:00
9646.59,9673.0,9604.04,9660.23,3735.79,36000854.84,force_direct,,2020-06-23 01:00:00
9641.66,9657.13,9624.01,9646.59,1609.66,15522830.09,force_direct,,2020-06-23 02:00:00
9658.22,9662.49,9623.5,9641.66,1176.7,11347497.91,force_direct,,2020-06-23 03:00:00
9626.93,9658.22,9625.92,9658.22,1285.43,12389620.41,force_direct,,2020-06-23 04:00:00
9625.68,9642.63,9621.29,9626.93,897.71,8646261.95,force_direct,,2020-06-23 05:00:00
9635.14,9637.87,9620.07,9625.68,956.92,9214351.55,force_direct,,2020-06-23 06:00:00
9663.63,9667.86,9621.88,9635.14,1534.31,14796710.58,force_direct,,2020-06-23 07:00:00
9610.02,9664.96,9577.03,9663.63,3476.39,33428966.53,force_direct,,2020-06-23 08:00:00
9603.91,9621.73,9577.43,9610.02,1928.59,18512881.72,force_direct,,2020-06-23 09:00:00
9587.74,9609.6,9579.0,9603.91,1473.94,14143607.35,force_direct,,2020-06-23 10:00:00
9633.16,9645.0,9586.11,9587.74,1755.93,16892496.82,force_direct,,2020-06-23 11:00:00
9631.07,9650.0,9614.0,9633.16,1784.43,17191205.9,force_direct,,2020-06-23 12:00:00
9636.79,9646.23,9613.56,9631.07,1725.1,16615438.06,force_direct,,2020-06-23 13:00:00
9644.65,9668.0,9623.03,9636.79,2211.27,21336564.59,force_direct,,2020-06-23 14:00:00
9691.99,9692.42,9633.14,9644.65,2406.56,23266388.3,force_direct,,2020-06-23 15:00:00
9661.95,9695.0,9650.7,9691.99,1949.21,18844323.2,force_direct,,2020-06-23 16:00:00
9664.18,9670.04,9638.89,9661.95,1692.3,16337106.05,force_direct,,2020-06-23 17:00:00
9652.8,9680.0,9639.57,9664.18,1494.24,14435408.66,force_direct,,2020-06-23 18:00:00
9640.48,9668.99,9640.0,9652.8,1203.4,11618992.41,force_direct,,2020-06-23 19:00:00
9626.43,9660.98,9625.6,9640.48,928.26,8953447.35,force_direct,,2020-06-23 20:00:00
9640.44,9645.0,9590.0,9626.43,1336.8,12862898.14,force_direct,,2020-06-23 21:00:00
9610.79,9652.46,9595.0,9640.44,1469.4,14143159.36,force_direct,,2020-06-23 22:00:00
9624.89,9626.57,9595.91,9610.79,961.99,9246318.59,force_direct,,2020-06-23 23:00:00
9626.7,9645.1,9613.99,9624.89,876.84,8443607.71,force_direct,,2020-06-24 00:00:00
9646.72,9652.91,9612.88,9626.7,830.97,8003846.53,force_direct,,2020-06-24 01:00:00
9661.74,9665.0,9638.17,9646.72,1066.15,10288650.71,force_direct,,2020-06-24 02:00:00
9651.16,9665.0,9641.01,9661.74,981.81,9474930.07,force_direct,,2020-06-24 03:00:00
9654.33,9670.0,9640.99,9651.16,1232.67,11901715.85,force_direct,,2020-06-24 04:00:00
9648.21,9662.59,9633.54,9654.33,1674.96,16156957.14,force_direct,,2020-06-24 05:00:00
9656.15,9670.0,9642.42,9648.21,1347.29,13011659.4,force_direct,,2020-06-24 06:00:00
9512.82,9662.99,9500.0,9656.15,5415.12,51834130.36,force_direct,,2020-06-24 07:00:00
9518.78,9550.0,9480.99,9512.82,3521.98,33539676.04,force_direct,,2020-06-24 08:00:00
9524.62,9533.49,9490.0,9518.78,2134.77,20304874.09,force_direct,,2020-06-24 09:00:00
9378.02,9527.16,9313.0,9524.62,5959.91,56111090.03,force_direct,,2020-06-24 10:00:00
9331.32,9415.71,9323.29,9378.02,4072.84,38157914.17,force_direct,,2020-06-24 11:00:00
9392.71,9400.14,9280.0,9331.32,3688.6,34496493.99,force_direct,,2020-06-24 12:00:00
9350.31,9430.0,9343.04,9392.71,2839.66,26688614.05,force_direct,,2020-06-24 13:00:00
9295.2,9367.8,9291.66,9350.31,3687.09,34406145.47,force_direct,,2020-06-24 14:00:00
9249.93,9342.1,9208.0,9295.2,7462.16,69224113.06,force_direct,,2020-06-24 15:00:00
9303.52,9318.97,9238.96,9249.93,3500.93,32510761.46,force_direct,,2020-06-24 16:00:00
9306.53,9324.01,9280.0,9303.52,1754.6,16321461.17,force_direct,,2020-06-24 17:00:00
9309.34,9334.51,9291.13,9306.53,1573.93,14664177.79,force_direct,,2020-06-24 18:00:00
9299.0,9343.02,9291.13,9309.34,1572.28,14653505.89,force_direct,,2020-06-24 19:00:00
9299.72,9321.97,9283.69,9299.0,1208.56,11246749.05,force_direct,,2020-06-24 20:00:00
9273.5,9306.42,9233.35,9299.72,1992.08,18463403.4,force_direct,,2020-06-24 21:00:00
9297.79,9297.91,9262.07,9273.5,1233.36,11448451.72,force_direct,,2020-06-24 22:00:00
9296.49,9328.46,9277.1,9297.79,1943.0,18073773.67,force_direct,,2020-06-24 23:00:00
9270.22,9298.33,9238.55,9296.49,1857.72,17231307.85,force_direct,,2020-06-25 00:00:00
9276.5,9306.82,9270.18,9270.22,1026.0,9529992.02,force_direct,,2020-06-25 01:00:00
9255.01,9285.49,9224.0,9276.5,2009.95,18606015.56,force_direct,,2020-06-25 02:00:00
9100.36,9257.0,9009.69,9255.01,10100.27,92063523.53,force_direct,,2020-06-25 03:00:00
9112.17,9158.52,9090.17,9100.36,4475.29,40809561.58,force_direct,,2020-06-25 04:00:00
9179.35,9196.92,9097.83,9112.17,2557.48,23423655.44,force_direct,,2020-06-25 05:00:00
9185.45,9198.0,9164.14,9179.35,1573.97,14455395.25,force_direct,,2020-06-25 06:00:00
9173.48,9189.56,9141.77,9185.45,1393.65,12776533.63,force_direct,,2020-06-25 07:00:00
9301.14,9332.94,9173.48,9173.48,4405.37,40855328.41,force_direct,,2020-06-25 08:00:00
9254.47,9315.67,9244.15,9301.14,2358.41,21888442.85,force_direct,,2020-06-25 09:00:00
9268.63,9283.0,9246.58,9254.47,1586.55,14702196.99,force_direct,,2020-06-25 10:00:00
9255.49,9295.9,9254.99,9268.63,1210.86,11228122.69,force_direct,,2020-06-25 11:00:00
9185.82,9265.9,9160.03,9255.49,3073.27,28284595.67,force_direct,,2020-06-25 12:00:00
9194.46,9242.47,9170.07,9185.82,1990.37,18336380.5,force_direct,,2020-06-25 13:00:00
9251.02,9269.7,9193.37,9194.46,2071.61,19147766.91,force_direct,,2020-06-25 14:00:00
9236.77,9252.4,9216.34,9251.02,1582.82,14615078.5,force_direct,,2020-06-25 15:00:00
9289.48,9294.98,9212.0,9236.77,2097.16,19419305.24,force_direct,,2020-06-25 16:00:00
9283.2,9296.69,9265.8,9289.48,1264.25,11733320.68,force_direct,,2020-06-25 17:00:00
9251.98,9291.46,9247.63,9283.2,1232.46,11420264.16,force_direct,,2020-06-25 18:00:00
9287.06,9295.0,9234.52,9251.98,1325.33,12297663.73,force_direct,,2020-06-25 19:00:00
9275.0,9301.1,9272.34,9287.06,1181.19,10968232.82,force_direct,,2020-06-25 20:00:00
9304.59,9340.0,9273.57,9275.0,1640.6,15275799.72,force_direct,,2020-06-25 21:00:00
9261.51,9316.75,9215.0,9304.59,3076.42,28475191.6,force_direct,,2020-06-25 22:00:00
9249.49,9265.0,9236.97,9261.51,740.63,6853072.06,force_direct,,2020-06-25 23:00:00
9282.99,9290.01,9182.5,9249.49,2691.65,24874313.38,force_direct,,2020-06-26 00:00:00
9257.06,9298.0,9251.84,9282.99,1133.7,10513476.62,force_direct,,2020-06-26 01:00:00
9262.84,9264.99,9238.43,9257.06,1010.28,9346827.89,force_direct,,2020-06-26 02:00:00
9246.83,9262.84,9232.98,9262.84,925.01,8550090.85,force_direct,,2020-06-26 03:00:00
9257.5,9270.0,9230.0,9246.83,970.38,8972345.59,force_direct,,2020-06-26 04:00:00
9221.76,9272.12,9202.47,9257.5,1700.59,15698732.9,force_direct,,2020-06-26 05:00:00
9211.74,9235.14,9193.4,9221.76,1312.2,12094731.69,force_direct,,2020-06-26 06:00:00
9146.09,9211.76,9100.18,9211.74,5607.39,51287460.17,force_direct,,2020-06-26 07:00:00
9135.33,9167.33,9112.04,9146.09,2404.29,21976935.75,force_direct,,2020-06-26 08:00:00
9212.67,9240.0,9091.55,9135.33,3979.79,36465603.48,force_direct,,2020-06-26 09:00:00
9217.27,9256.75,9193.05,9212.67,2168.51,20003457.37,force_direct,,2020-06-26 10:00:00
9189.38,9223.19,9151.91,9217.27,1758.02,16150056.25,force_direct,,2020-06-26 11:00:00
9207.99,9220.0,9183.5,9189.38,2019.08,18581250.66,force_direct,,2020-06-26 12:00:00
9151.78,9232.5,9141.0,9207.99,1940.81,17837382.45,force_direct,,2020-06-26 13:00:00
9089.25,9157.1,9045.45,9151.78,5743.83,52220640.52,force_direct,,2020-06-26 14:00:00
9152.01,9210.0,9080.0,9089.25,3750.19,34343279.45,force_direct,,2020-06-26 15:00:00
9147.29,9158.55,9091.0,9152.01,2248.31,20526642.83,force_direct,,2020-06-26 16:00:00
9153.83,9176.88,9142.1,9147.29,1350.93,12379216.63,force_direct,,2020-06-26 17:00:00
9141.2,9181.61,9137.33,9153.83,1283.85,11754525.86,force_direct,,2020-06-26 18:00:00
9166.8,9170.0,9130.69,9141.2,1558.08,14264274.56,force_direct,,2020-06-26 19:00:00
9193.72,9218.0,9166.8,9166.8,1971.85,18131497.03,force_direct,,2020-06-26 20:00:00
9176.75,9215.0,9174.52,9193.72,875.37,8050401.98,force_direct,,2020-06-26 21:00:00
9172.07,9201.19,9160.09,9176.75,928.25,8526389.91,force_direct,,2020-06-26 22:00:00
9162.21,9178.79,9147.85,9172.07,959.93,8797531.03,force_direct,,2020-06-26 23:00:00
9145.77,9169.74,9116.8,9162.21,1605.73,14669562.68,force_direct,,2020-06-27 00:00:00
9151.23,9158.26,9105.0,9145.77,1083.27,9894940.86,force_direct,,2020-06-27 01:00:00
9145.63,9159.66,9120.51,9151.23,943.73,8620999.63,force_direct,,2020-06-27 02:00:00
9160.25,9187.15,9133.18,9145.63,877.0,8036139.19,force_direct,,2020-06-27 03:00:00
9159.61,9179.57,9134.48,9160.25,942.84,8631818.9,force_direct,,2020-06-27 04:00:00
9169.96,9175.0,9142.85,9159.61,638.36,5848578.9,force_direct,,2020-06-27 05:00:00
9184.78,9196.24,9150.26,9169.96,1084.34,9953232.23,force_direct,,2020-06-27 06:00:00
9174.25,9190.0,9162.03,9184.78,824.16,7561409.06,force_direct,,2020-06-27 07:00:00
9168.96,9196.0,9155.02,9174.25,959.08,8801886.98,force_direct,,2020-06-27 08:00:00
9143.57,9170.27,9120.0,9168.96,1473.28,13483721.91,force_direct,,2020-06-27 09:00:00
9142.78,9165.0,9136.19,9143.57,1206.51,11039183.62,force_direct,,2020-06-27 10:00:00
9159.97,9184.38,9128.07,9142.78,1540.15,14098364.62,force_direct,,2020-06-27 11:00:00
9164.38,9176.81,9145.56,9159.97,895.38,8202454.7,force_direct,,2020-06-27 12:00:00
9157.49,9178.16,9145.0,9164.38,1114.2,10210253.18,force_direct,,2020-06-27 13:00:00
9147.99,9165.08,9128.44,9157.49,1136.71,10402138.26,force_direct,,2020-06-27 14:00:00
9130.76,9168.48,9113.0,9147.99,1656.8,15146781.93,force_direct,,2020-06-27 15:00:00
9101.41,9139.98,9066.66,9130.76,3917.66,35634073.35,force_direct,,2020-06-27 16:00:00
9080.29,9149.49,9055.0,9101.41,2593.9,23594908.68,force_direct,,2020-06-27 17:00:00
9087.77,9108.0,9059.68,9080.29,1407.37,12791246.48,force_direct,,2020-06-27 18:00:00
8938.04,9102.74,8833.0,9087.77,8584.1,76886882.17,force_direct,,2020-06-27 19:00:00
8953.14,8994.7,8900.22,8938.04,5294.98,47445122.44,force_direct,,2020-06-27 20:00:00
9062.99,9099.0,8945.17,8953.14,2204.12,19839643.07,force_direct,,2020-06-27 21:00:00
8972.99,9078.07,8961.64,9062.99,2613.23,23564681.81,force_direct,,2020-06-27 22:00:00
9012.0,9046.7,8940.15,8972.99,1694.03,15248777.59,force_direct,,2020-06-27 23:00:00
8982.51,9015.0,8956.06,9012.0,1523.67,13687225.72,force_direct,,2020-06-28 00:00:00
8971.8,8993.11,8948.06,8982.51,1222.48,10964814.12,force_direct,,2020-06-28 01:00:00
8971.8,8971.8,8971.8,8971.8,0.0,0.0,force_direct,,2020-06-28 02:00:00
8971.8,8971.8,8971.8,8971.8,0.0,0.0,force_direct,,2020-06-28 03:00:00
8971.8,8971.8,8971.8,8971.8,0.0,0.0,force_direct,,2020-06-28 04:00:00
8961.59,8978.91,8961.21,8971.8,587.24,5267909.63,force_direct,,2020-06-28 05:00:00
9019.81,9024.2,8961.28,8961.59,1407.26,12663123.75,force_direct,,2020-06-28 06:00:00
9023.09,9034.65,8990.97,9019.81,1234.85,11126785.83,force_direct,,2020-06-28 07:00:00
9054.21,9082.0,9003.09,9023.09,2008.43,18153747.38,force_direct,,2020-06-28 08:00:00
9075.01,9079.0,9041.53,9054.21,1716.6,15557178.79,force_direct,,2020-06-28 09:00:00
9051.19,9083.57,9051.0,9075.01,1133.26,10274300.26,force_direct,,2020-06-28 10:00:00
9052.81,9080.18,9037.23,9051.19,1326.29,12019763.13,force_direct,,2020-06-28 11:00:00
9049.99,9067.39,9020.44,9052.81,1467.32,13266159.32,force_direct,,2020-06-28 12:00:00
9053.98,9060.41,9037.99,9049.99,1028.37,9306664.59,force_direct,,2020-06-28 13:00:00
9154.0,9179.05,9053.07,9053.98,4185.04,38217081.36,force_direct,,2020-06-28 14:00:00
9159.42,9164.49,9130.83,9154.0,1789.75,16370437.16,force_direct,,2020-06-28 15:00:00
9147.72,9191.0,9139.09,9159.42,1843.49,16898652.22,force_direct,,2020-06-28 16:00:00
9155.85,9159.47,9118.01,9147.72,1351.65,12354345.77,force_direct,,2020-06-28 17:00:00
9153.5,9168.98,9145.83,9155.85,738.67,6763896.74,force_direct,,2020-06-28 18:00:00
9112.64,9170.0,9102.5,9153.5,1405.51,12848516.01,force_direct,,2020-06-28 19:00:00
9114.26,9146.0,9090.0,9112.64,1242.19,11328825.63,force_direct,,2020-06-28 20:00:00
9128.63,9132.85,9093.87,9114.26,743.69,6776615.19,force_direct,,2020-06-28 21:00:00
9104.4,9134.56,9075.94,9128.63,1278.31,11627340.26,force_direct,,2020-06-28 22:00:00
9116.35,9133.01,9088.15,9104.4,1454.11,13248292.07,force_direct,,2020-06-28 23:00:00
9123.85,9136.66,9095.26,9116.35,981.62,8947408.69,force_direct,,2020-06-29 00:00:00
9144.41,9145.0,9115.37,9123.85,1224.1,11177456.06,force_direct,,2020-06-29 01:00:00
9128.49,9148.61,9122.59,9144.41,994.11,9079343.2,force_direct,,2020-06-29 02:00:00
9097.01,9128.49,9083.52,9128.49,1113.04,10137257.9,force_direct,,2020-06-29 03:00:00
9113.98,9124.12,9087.24,9097.01,951.72,8666016.17,force_direct,,2020-06-29 04:00:00
9114.0,9134.24,9098.72,9113.98,1280.23,11672288.03,force_direct,,2020-06-29 05:00:00
9087.49,9115.0,9079.09,9114.0,1446.23,13157179.97,force_direct,,2020-06-29 06:00:00
9096.95,9112.42,9062.39,9087.49,2442.67,22201712.77,force_direct,,2020-06-29 07:00:00
9094.71,9097.03,9061.26,9096.95,1958.9,17788323.11,force_direct,,2020-06-29 08:00:00
9134.93,9142.0,9082.12,9094.71,1989.84,18128944.44,force_direct,,2020-06-29 09:00:00
9115.78,9139.79,9102.42,9134.93,1448.47,13208542.77,force_direct,,2020-06-29 10:00:00
9097.38,9115.78,9071.35,9115.78,2299.1,20897806.08,force_direct,,2020-06-29 11:00:00
9103.1,9125.03,9080.87,9097.38,1757.89,16001402.39,force_direct,,2020-06-29 12:00:00
9048.62,9103.9,9024.67,9103.1,3196.03,28928529.36,force_direct,,2020-06-29 13:00:00
9065.17,9093.78,9045.76,9048.62,1854.87,16820129.85,force_direct,,2020-06-29 14:00:00
9124.75,9135.36,9064.48,9065.17,2425.51,22075481.07,force_direct,,2020-06-29 15:00:00
9122.05,9160.0,9102.03,9124.75,2199.49,20076228.43,force_direct,,2020-06-29 16:00:00
9160.14,9164.69,9109.31,9122.05,2136.49,19526967.4,force_direct,,2020-06-29 17:00:00
9142.17,9180.0,9135.1,9160.14,1603.77,14682331.04,force_direct,,2020-06-29 18:00:00
9158.1,9160.27,9130.73,9142.17,1165.1,10656556.66,force_direct,,2020-06-29 19:00:00
9184.97,9196.66,9146.91,9158.1,2059.69,18894503.93,force_direct,,2020-06-29 20:00:00
9210.47,9236.0,9184.17,9184.97,2451.68,22593317.3,force_direct,,2020-06-29 21:00:00
9184.21,9238.0,9177.41,9210.47,1913.17,17622907.98,force_direct,,2020-06-29 22:00:00
9192.56,9197.79,9161.09,9184.21,1226.57,11265691.88,force_direct,,2020-06-29 23:00:00
9174.53,9203.82,9166.08,9192.56,1145.66,10519744.97,force_direct,,2020-06-30 00:00:00
9199.48,9205.0,9155.06,9174.53,1397.91,12830444.38,force_direct,,2020-06-30 01:00:00
9180.83,9199.99,9171.71,9199.48,795.35,7301996.21,force_direct,,2020-06-30 02:00:00
9161.65,9183.01,9160.23,9180.83,669.87,6143507.34,force_direct,,2020-06-30 03:00:00
9157.02,9178.87,9149.68,9161.65,829.91,7607258.16,force_direct,,2020-06-30 04:00:00
9128.0,9165.29,9116.92,9157.02,1912.41,17485413.74,force_direct,,2020-06-30 05:00:00
9149.75,9155.09,9111.94,9128.0,1629.59,14891310.11,force_direct,,2020-06-30 06:00:00
9144.88,9159.74,9130.67,9149.75,1131.92,10346283.82,force_direct,,2020-06-30 07:00:00
9134.33,9145.99,9113.55,9144.88,1176.98,10749705.55,force_direct,,2020-06-30 08:00:00
9153.31,9174.0,9131.38,9134.33,1445.81,13235347.36,force_direct,,2020-06-30 09:00:00
9151.88,9171.58,9144.14,9153.31,1133.58,10378792.78,force_direct,,2020-06-30 10:00:00
9148.9,9161.35,9132.06,9151.88,1137.91,10407596.21,force_direct,,2020-06-30 11:00:00
9121.77,9148.9,9112.0,9148.9,1551.13,14158826.69,force_direct,,2020-06-30 12:00:00
9131.1,9156.63,9064.89,9121.77,4052.71,36904174.38,force_direct,,2020-06-30 13:00:00
